X,Y,DAY
40.00761,116.319355,5
40.007621,116.319385,5
40.007663,116.319417,5
40.007669,116.319414,5
40.007654,116.319321,5
40.00767,116.319215,5
40.007699,116.319151,5
40.007331,116.319657,5
40.007395,116.319354,5
40.007479,116.319371,5
40.007575,116.319238,5
40.007288,116.319088,5
40.007298,116.319036,5
40.007416,116.319007,5
40.007548,116.318852,5
40.007718,116.318705,5
40.007877,116.318546,5
40.00803,116.318444,5
40.008215,116.318248,5
40.008015,116.318471,5
40.008064,116.31838,5
40.008197,116.318275,5
40.008305,116.318267,5
40.008184,116.318474,5
40.007954,116.318639,5
40.007867,116.318699,5
40.007717,116.318842,5
40.007721,116.318792,5
40.007803,116.318672,5
40.007925,116.318494,5
40.006977,116.319607,5
40.00735,116.319131,5
40.007611,116.318793,5
40.007966,116.31854,5
40.007411,116.319124,5
40.007496,116.319085,5
40.007619,116.319094,5
40.007681,116.318962,5
40.007766,116.318825,5
40.007849,116.318754,5
40.007878,116.318784,5
40.007692,116.318817,5
40.007898,116.318829,5
40.008009,116.318763,5
40.008055,116.318753,5
40.008306,116.318941,5
40.0083,116.318936,5
40.007582,116.319409,5
40.007612,116.319403,5
40.007778,116.319475,5
40.007974,116.319529,5
40.008196,116.319549,5
40.008369,116.319618,5
40.008452,116.319548,5
40.008544,116.31949,5
40.008617,116.319483,5
40.008625,116.319489,5
40.008645,116.319484,5
40.008649,116.319481,5
40.006747,116.318549,5
40.006755,116.318544,5
40.006744,116.31856,5
40.006745,116.318581,5
40.006722,116.318548,5
40.006724,116.318625,5
40.006715,116.318884,5
40.006753,116.319072,5
40.00681,116.319239,5
40.006811,116.319309,5
40.006791,116.319398,5
40.006872,116.319419,5
40.006975,116.319294,5
40.007457,116.319674,5
40.007479,116.319695,5
40.007582,116.319816,5
40.007629,116.31989,5
40.007646,116.32005,5
40.007686,116.320243,5
40.007802,116.320389,5
40.007853,116.320343,5
40.007978,116.320325,5
40.008036,116.320394,5
40.008172,116.320571,5
40.008226,116.320738,5
40.008306,116.320851,5
40.008418,116.320872,5
40.008507,116.320918,5
40.008565,116.321079,5
40.008663,116.321249,5
40.008724,116.321395,5
40.008804,116.321504,5
40.008879,116.321555,5
40.008873,116.321615,5
40.008864,116.321766,5
40.008864,116.321933,5
40.008855,116.322087,5
40.008874,116.322234,5
40.008835,116.322331,5
40.008813,116.3223,5
40.008821,116.322297,5
40.008842,116.322298,5
40.008765,116.32369,5
40.008786,116.322741,5
40.008962,116.322462,5
40.009068,116.322259,5
40.009086,116.322088,5
40.008849,116.32191,5
40.008827,116.321784,5
40.008898,116.321695,5
40.008905,116.321683,5
40.008905,116.321682,5
40.008945,116.321551,5
40.008607,116.321862,5
40.008897,116.321603,5
40.009013,116.321431,5
40.009064,116.321326,5
40.009204,116.32113,5
40.009269,116.320978,5
40.008241,116.319894,2
40.008103,116.319782,2
40.007876,116.319958,2
40.007636,116.320461,2
40.00756,116.320884,2
40.00742,116.321216,2
40.007045,116.32126,2
40.006673,116.32126,2
40.006279,116.321273,2
40.005849,116.321344,2
40.005538,116.321315,2
40.005158,116.321372,2
40.004902,116.321305,2
40.004741,116.321289,2
40.004753,116.321312,2
40.004739,116.321315,2
40.004697,116.321334,2
40.004619,116.321608,2
40.004383,116.321687,2
40.004211,116.321792,2
40.004419,116.321427,2
40.004412,116.321427,2
40.00452,116.321372,2
40.00431,116.321447,2
40.003997,116.321413,2
40.00368,116.321422,2
40.003359,116.321431,2
40.003019,116.321484,2
40.002749,116.321522,2
40.002401,116.321634,2
40.002026,116.321637,2
40.001642,116.321737,2
40.001261,116.321782,2
40.000889,116.32182,2
40.000468,116.321869,2
40.000052,116.321905,2
39.999728,116.322049,2
39.999728,116.322499,2
39.999765,116.322979,2
39.999789,116.323496,2
39.999668,116.323584,2
39.999653,116.323519,2
39.99965,116.323512,2
39.999681,116.323739,2
39.999712,116.324036,2
39.999804,116.324535,2
39.99985,116.3253,2
39.999976,116.325779,2
40.000127,116.326283,2
40.00023,116.326908,2
40.000223,116.327342,2
40.000212,116.327345,2
40.000208,116.32734,2
40.000252,116.32732,2
40.000265,116.327318,2
40.000269,116.327334,2
40.00016,116.327447,2
40.000023,116.327599,2
39.999962,116.327755,2
39.999998,116.327765,2
40.000139,116.327693,2
39.999903,116.327397,2
39.999921,116.327239,2
40.000149,116.327094,2
40.000345,116.327049,2
40.000609,116.326874,2
40.001061,116.326943,2
40.001327,116.326608,2
40.001717,116.326476,2
40.002236,116.326519,2
40.002469,116.326059,2
40.002457,116.325604,2
40.002532,116.325163,2
40.002917,116.32513,2
40.003334,116.325127,2
40.003499,116.324788,2
40.003556,116.324411,2
40.003861,116.324345,2
40.004491,116.324276,2
40.004891,116.324218,2
40.005345,116.324215,2
40.005717,116.324282,2
40.006209,116.324184,2
40.006618,116.32414,2
40.006712,116.323592,2
40.006684,116.323017,2
40.006679,116.322575,2
40.006733,116.321991,2
40.006738,116.321442,2
40.007004,116.321251,2
40.007345,116.321118,2
40.007471,116.320677,2
40.007458,116.320124,2
40.007588,116.319819,2
40.007743,116.319751,2
40.00774,116.319743,2
40.007806,116.31973,2
40.007886,116.319736,2
40.007888,116.319737,2
40.007865,116.319732,2
40.007871,116.319741,2
40.007889,116.319747,2
40.007896,116.319747,2
40.007908,116.319758,2
40.007944,116.319792,2
40.008188,116.319847,2
40.008297,116.319916,2
40.008401,116.31989,2
40.008572,116.319842,2
40.007905,116.320038,2
40.007921,116.319915,2
40.007799,116.319791,2
40.007726,116.319761,2
40.007617,116.319792,2
40.007382,116.320008,2
40.007423,116.320422,2
40.007476,116.320847,2
40.007332,116.32122,2
40.006982,116.321248,2
40.00661,116.32124,2
40.006252,116.321268,2
40.005885,116.321319,2
40.00557,116.321314,2
40.00523,116.321277,2
40.004894,116.321332,2
40.004562,116.321353,2
40.004227,116.321418,2
40.003864,116.321498,2
40.003519,116.321532,2
40.00318,116.321513,2
40.002792,116.32153,2
40.002408,116.321557,2
40.002042,116.321625,2
40.001616,116.321674,2
40.001238,116.321736,2
40.00085,116.321775,2
40.000476,116.321789,2
40.000083,116.321825,2
39.999757,116.322013,2
39.999713,116.322443,2
39.999749,116.322911,2
39.999761,116.32338,2
39.999718,116.323875,2
39.999817,116.324357,2
39.999824,116.324775,2
39.999873,116.325298,2
39.999855,116.325816,2
39.999882,116.326321,2
39.999868,116.326796,2
39.999905,116.32721,2
39.999954,116.327382,2
39.999981,116.327365,2
39.999985,116.327373,2
40.000031,116.327363,2
40.000034,116.327369,2
39.999868,116.327499,2
39.999908,116.327333,2
39.999991,116.327161,2
40.000143,116.327108,2
40.000297,116.327089,2
40.000291,116.327006,2
40.000352,116.326957,2
40.000432,116.327005,2
40.000665,116.326966,2
40.000703,116.326833,2
40.000883,116.326834,2
40.001064,116.326861,2
40.001127,116.326799,2
40.001116,116.32654,2
40.001383,116.326364,2
40.001598,116.326304,2
40.001801,116.32629,2
40.002009,116.326261,2
40.002155,116.326133,2
40.002165,116.325908,2
40.002164,116.3256,2
40.002202,116.325253,2
40.002421,116.325213,2
40.00264,116.325167,2
40.002874,116.32511,2
40.003112,116.325011,2
40.00317,116.324925,2
40.003219,116.324669,2
40.003294,116.324419,2
40.003346,116.324152,2
40.003519,116.323987,2
40.003905,116.323811,2
40.004252,116.32365,2
40.00458,116.323559,2
40.004902,116.323548,2
40.005149,116.323563,2
40.00549,116.323512,2
40.005832,116.323577,2
40.006055,116.323679,2
40.006348,116.32364,2
40.006643,116.323544,2
40.006906,116.323447,2
40.007159,116.323456,2
40.0074,116.323434,2
40.007662,116.32339,2
40.00793,116.323319,2
40.008207,116.323307,2
40.008438,116.323248,2
40.008725,116.323218,2
40.008977,116.323057,2
40.00902,116.322871,2
40.009147,116.322572,2
40.009186,116.32221,2
40.009188,116.321806,2
40.009028,116.321517,2
40.008798,116.32148,2
40.008574,116.321434,2
40.008435,116.321239,2
40.008751,116.320444,2
40.008921,116.320302,2
40.009182,116.320201,2
40.009195,116.320172,2
40.009207,116.320185,2
40.009201,116.320186,2
40.0092,116.320149,2
40.009236,116.320101,2
40.009273,116.320062,2
40.009294,116.320039,2
40.009295,116.320031,2
40.009279,116.320049,2
40.009248,116.32008,2
40.00919,116.320181,2
40.009109,116.320226,2
40.008965,116.319951,2
40.009106,116.319761,2
40.009197,116.319818,2
40.009195,116.319881,2
40.00918,116.319798,2
40.009132,116.319815,2
40.009554,116.320233,2
40.009359,116.320418,2
40.009319,116.320575,2
40.009186,116.320743,2
40.009116,116.320918,2
40.008873,116.321171,2
40.008667,116.321118,2
40.008476,116.320994,2
40.008205,116.321101,2
40.008022,116.321083,2
40.007866,116.321099,2
40.007656,116.321126,2
40.007471,116.321091,2
40.007234,116.321124,2
40.006958,116.32115,2
40.006705,116.321195,2
40.006476,116.321167,2
40.006226,116.321197,2
40.006004,116.321234,2
40.005712,116.321278,2
40.00549,116.321242,2
40.00528,116.321279,2
40.005066,116.321292,2
40.004784,116.3213,2
40.004538,116.321342,2
40.004312,116.321399,2
40.004075,116.321437,2
40.003829,116.321417,2
40.003624,116.321449,2
40.003404,116.32146,2
40.003165,116.321485,2
40.002973,116.321488,2
40.002766,116.321481,2
40.002601,116.321532,2
40.002391,116.321615,2
40.002151,116.321603,2
40.001851,116.321568,2
40.001541,116.321617,2
40.001287,116.321686,2
40.001058,116.321623,2
40.000768,116.321698,2
40.000531,116.321752,2
40.000306,116.321757,2
40.000087,116.321765,2
39.999846,116.321822,2
39.999749,116.321679,2
39.99971,116.321449,2
39.999734,116.321089,2
39.999708,116.320783,2
39.99964,116.320446,2
39.999409,116.320281,2
39.999243,116.320245,2
39.999099,116.320183,2
39.998928,116.32016,2
39.9987,116.320088,2
39.998527,116.319996,2
39.998813,116.320178,2
39.999024,116.320197,2
39.999253,116.320247,2
39.999467,116.320351,2
39.999627,116.320455,2
39.99965,116.320749,2
39.999637,116.321129,2
39.999644,116.321425,2
39.999655,116.321743,2
39.999665,116.322036,2
39.999686,116.322276,2
39.999678,116.322569,2
39.999666,116.322855,2
39.999702,116.323148,2
39.99971,116.323455,2
39.999708,116.323774,2
39.999708,116.324074,2
39.999752,116.324421,2
39.999804,116.324745,2
39.999867,116.325128,2
39.99988,116.325432,2
39.999853,116.325765,2
39.999822,116.326092,2
39.999807,116.326431,2
39.9998,116.326752,2
39.999824,116.327078,2
39.999873,116.327347,2
39.999899,116.327407,2
39.999907,116.327406,2
39.999928,116.32734,2
39.999878,116.327192,2
39.999879,116.327197,2
39.999958,116.327328,2
39.999975,116.327344,2
40.003389,116.318809,5
40.004059,116.318201,5
40.003879,116.318414,5
40.003648,116.318625,5
40.003536,116.31877,5
40.003538,116.318828,5
40.003601,116.318759,5
40.00374,116.318678,5
40.003922,116.318632,5
40.004144,116.318525,5
40.00445,116.318494,5
40.004518,116.318801,5
40.004481,116.319093,5
40.004429,116.319426,5
40.004413,116.319728,5
40.004464,116.319991,5
40.004384,116.320273,5
40.00437,116.320494,5
40.004413,116.320724,5
40.004564,116.320972,5
40.004444,116.32134,5
40.004282,116.321477,5
40.003989,116.321366,5
40.003772,116.321396,5
40.00358,116.321434,5
40.003402,116.321454,5
40.003209,116.321339,5
40.003043,116.321202,5
40.002879,116.321163,5
40.002643,116.321207,5
40.002384,116.321257,5
40.002189,116.321312,5
40.002003,116.321281,5
40.001844,116.321254,5
40.001641,116.321252,5
40.001423,116.321259,5
40.001245,116.321309,5
40.001049,116.321234,5
40.000895,116.321178,5
40.000772,116.321201,5
40.000589,116.321146,5
40.000428,116.321157,5
40.000169,116.321088,5
39.999924,116.321012,5
39.999734,116.320963,5
39.999324,116.321339,5
39.998794,116.32217,5
39.998778,116.322499,5
39.998721,116.32281,5
39.99871,116.323141,5
39.998755,116.323363,5
39.998772,116.323708,5
39.998743,116.323951,5
39.99878,116.324143,5
39.998934,116.32432,5
39.999211,116.32438,5
39.999537,116.324405,5
39.999651,116.324399,5
39.999712,116.324391,5
39.999867,116.324394,5
40.007409,116.321086,4
40.007477,116.320802,4
40.007507,116.320515,4
40.007535,116.320204,4
40.007458,116.319847,4
40.007656,116.31977,4
40.007683,116.319678,4
40.007678,116.319686,4
40.007721,116.3197,4
40.007675,116.31976,4
40.007553,116.319809,4
40.007625,116.319627,4
40.002684,116.323946,2
39.99985,116.325478,2
39.999825,116.325083,2
39.999808,116.324652,2
39.999677,116.324338,2
39.999662,116.32377,2
39.999673,116.323271,2
39.999644,116.322788,2
39.999614,116.322262,2
39.999529,116.321932,2
39.999286,116.321847,2
39.999024,116.32193,2
39.998807,116.32191,2
39.998543,116.321899,2
39.998267,116.32164,2
39.998225,116.321301,2
39.99817,116.320854,2
39.998128,116.3205,2
39.998136,116.32,2
39.998135,116.319513,2
39.997949,116.319361,2
39.997848,116.318973,2
39.997905,116.318583,2
39.997876,116.318378,2
39.997936,116.318146,2
39.997798,116.317819,2
39.997742,116.317871,2
39.997701,116.317918,2
39.9976,116.318239,2
39.99755,116.318615,2
39.99751,116.318671,2
39.997502,116.31867,2
39.997499,116.318596,2
39.997511,116.3186,2
39.997517,116.318605,2
39.997517,116.318606,2
39.997533,116.318605,2
39.997604,116.318601,2
39.99766,116.318632,2
39.997677,116.31858,2
39.99771,116.318558,2
39.997711,116.318555,2
39.99771,116.318558,2
39.997714,116.318564,2
39.99771,116.318613,2
39.997702,116.318635,2
39.997716,116.318649,2
39.997723,116.318657,2
39.997717,116.318653,2
39.997708,116.31865,2
39.997703,116.318649,2
39.99765,116.318652,2
39.997591,116.318627,2
39.997534,116.318641,2
39.997525,116.318664,2
39.997519,116.318721,2
39.997516,116.318722,2
39.997513,116.318638,2
39.997513,116.318633,2
39.997517,116.318635,2
39.997513,116.318633,2
39.99751,116.318631,2
39.997474,116.318568,2
39.99751,116.318504,2
39.997526,116.318572,2
39.997551,116.318576,2
39.997545,116.318578,2
39.997541,116.318576,2
39.997534,116.318679,2
39.99754,116.318686,2
39.997541,116.318689,2
39.997521,116.318767,2
39.997475,116.318979,2
39.997449,116.319179,2
39.99748,116.319238,2
39.997501,116.31926,2
39.997513,116.319268,2
39.997518,116.319265,2
39.997684,116.31927,2
39.997924,116.31928,2
39.998138,116.319256,2
39.998198,116.319257,2
39.998218,116.319255,2
39.998224,116.319257,2
39.998367,116.31957,2
39.998406,116.319911,2
39.998673,116.319994,2
39.998968,116.320032,2
39.999176,116.320116,2
39.999372,116.320179,2
39.999631,116.320288,2
39.999672,116.3207,2
39.99962,116.321141,2
39.999685,116.321742,2
39.999706,116.322202,2
39.999711,116.322647,2
39.999712,116.323147,2
39.999719,116.323634,2
39.999731,116.324181,2
39.999759,116.324707,2
39.999758,116.325314,2
39.999858,116.325917,2
39.999805,116.326417,2
39.99987,116.32695,2
39.999938,116.327303,2
39.99994,116.327298,2
39.999935,116.327266,2
39.999933,116.327259,2
39.999948,116.327298,2
40.00004,116.327354,2
40.00001,116.327367,2
39.999821,116.327361,2
39.99987,116.327236,2
39.999974,116.327286,2
40.00006,116.327349,2
40.000106,116.32717,2
40.000266,116.326991,2
40.000306,116.32706,2
40.001154,116.327473,2
40.000664,116.327752,2
40.000425,116.32778,2
39.999926,116.326922,2
39.999898,116.326371,2
39.999892,116.325772,2
39.999819,116.325291,2
39.999879,116.325015,2
40.000094,116.324681,2
40.000268,116.324593,2
40.000488,116.324568,2
40.000785,116.324621,2
40.000916,116.324654,2
40.001273,116.324605,2
40.00171,116.324594,2
40.002144,116.324523,2
40.002525,116.324469,2
40.002684,116.324521,2
40.003074,116.324458,2
40.003802,116.324462,2
40.004081,116.324479,2
40.004574,116.324146,2
40.004767,116.323998,2
40.004883,116.323934,2
40.00494,116.323666,2
40.005423,116.323454,2
40.005685,116.323069,2
40.005881,116.322285,2
40.006221,116.321997,2
40.006559,116.321822,2
40.006758,116.321354,2
40.006785,116.321056,2
40.006702,116.320315,2
40.006734,116.319774,2
40.006609,116.319283,2
40.006527,116.318735,2
40.006493,116.318139,2
40.006595,116.317852,2
40.006877,116.317786,2
40.006965,116.317807,2
40.007044,116.317752,2
40.007273,116.317739,2
40.007318,116.317825,2
40.007261,116.317803,2
40.007004,116.317732,2
40.006973,116.317766,2
40.006963,116.31778,2
40.00695,116.317774,2
40.006982,116.317816,2
40.006999,116.317754,2
40.007006,116.317754,2
40.007003,116.317754,2
40.007002,116.317794,2
40.007001,116.317798,2
40.00715,116.317742,2
40.007447,116.317721,2
40.007696,116.317684,2
40.007976,116.317693,2
40.008261,116.317689,2
40.008539,116.317701,2
40.00829,116.317703,2
40.008162,116.317432,2
40.008103,116.317121,2
40.008066,116.316788,2
40.008039,116.316695,2
40.008071,116.316631,2
40.008113,116.316583,2
40.008348,116.316575,2
40.008575,116.316584,2
40.008596,116.316498,2
40.008457,116.316422,2
40.008267,116.316402,2
40.008122,116.316398,2
40.007928,116.316479,2
40.007876,116.316417,2
40.007733,116.31638,2
40.007677,116.316492,2
40.007585,116.316722,2
40.007555,116.316877,2
40.007662,116.316925,2
40.007666,116.316938,2
40.007705,116.316876,2
40.00776,116.316799,2
40.007751,116.316703,2
40.007793,116.31662,2
40.007928,116.31671,2
40.008066,116.316826,2
40.008067,116.31717,2
40.008142,116.31756,2
40.007863,116.31766,2
40.007527,116.317736,2
40.007142,116.317779,2
40.006749,116.31774,2
40.006463,116.317766,2
40.006464,116.318227,2
40.006509,116.318804,2
40.006581,116.319219,2
40.006822,116.319349,2
40.007017,116.319513,2
40.007147,116.319737,2
40.007254,116.319853,2
40.007262,116.31985,2
40.00725,116.319854,2
40.007266,116.319846,2
40.007321,116.319827,2
40.007321,116.319827,2
40.007305,116.31983,2
40.007328,116.319821,2
40.007441,116.319675,2
40.007598,116.319497,2
40.007774,116.319487,2
40.007846,116.319458,2
40.007791,116.319418,2
40.007744,116.319386,2
40.007739,116.319389,2
40.007781,116.319435,2
40.007839,116.31944,2
40.007922,116.31948,2
40.007963,116.319461,2
40.008045,116.319396,2
40.008038,116.319349,2
40.008035,116.319344,2
40.007988,116.319378,2
40.00807,116.319419,2
40.008121,116.319321,2
40.007777,116.319345,2
40.007667,116.319448,2
40.007656,116.319479,2
40.007646,116.319557,2
40.007577,116.319707,2
40.007667,116.319759,2
40.007796,116.319713,2
40.007782,116.319726,2
40.008014,116.319478,2
40.008016,116.319447,2
40.008001,116.319452,2
40.007938,116.319481,2
40.007958,116.319493,2
40.007976,116.319518,2
40.007873,116.319502,2
40.007748,116.319438,2
40.007906,116.319285,2
40.007967,116.31923,2
40.007876,116.319255,2
40.007805,116.319307,2
40.007824,116.319357,2
40.00786,116.319383,2
40.007855,116.319376,2
40.007853,116.319377,2
40.007809,116.319387,2
40.007817,116.319375,2
40.007785,116.319351,2
40.007675,116.319332,2
40.007639,116.319391,2
40.007746,116.319435,2
40.007774,116.319474,2
40.007779,116.319476,2
40.00781,116.319473,2
40.007859,116.319542,2
40.007989,116.319558,2
40.008102,116.319575,2
40.008136,116.319528,2
40.008133,116.31953,2
40.008152,116.319517,2
40.008079,116.319505,2
40.008005,116.319538,2
40.008026,116.31959,2
40.008136,116.31959,2
40.008317,116.31957,2
40.008453,116.319596,2
40.008457,116.319637,2
40.008471,116.31963,2
40.008505,116.319586,2
40.008539,116.319667,2
40.008751,116.319673,2
40.009363,116.319647,2
40.009306,116.319666,2
40.009303,116.319665,2
40.00928,116.319669,2
40.009071,116.319621,2
40.007935,116.319528,2
40.007937,116.319622,2
40.007953,116.319659,2
40.007955,116.319658,2
40.00792,116.319658,2
40.00784,116.319646,2
40.007792,116.319561,2
40.007809,116.319559,2
40.007813,116.319566,2
40.007864,116.319588,2
40.007906,116.319571,2
40.007902,116.319571,2
40.007847,116.319563,2
40.007736,116.319473,2
40.007604,116.319543,2
40.007571,116.319583,2
40.007589,116.319744,2
40.007603,116.319808,2
40.007628,116.319802,2
40.007603,116.31983,2
40.007603,116.319765,2
40.007413,116.319827,2
40.007351,116.320097,2
40.007399,116.320444,2
40.007408,116.320797,2
40.007396,116.321108,2
40.007156,116.321182,2
40.006869,116.321198,2
40.006649,116.321248,2
40.00657,116.321352,2
40.006561,116.321354,2
40.006562,116.321355,2
40.006552,116.321371,2
40.006546,116.32139,2
40.006554,116.321388,2
40.006556,116.321388,2
40.006556,116.321389,2
40.006547,116.321391,2
40.006539,116.321394,2
40.006527,116.321397,2
40.006525,116.321397,2
40.006524,116.321396,2
40.006524,116.321395,2
40.006482,116.321323,2
40.006311,116.321322,2
40.006081,116.321313,2
40.005843,116.321275,2
40.005538,116.321296,2
40.005209,116.321343,2
40.004896,116.32136,2
40.004635,116.321376,2
40.00432,116.32146,2
40.003946,116.321454,2
40.003597,116.321529,2
40.003283,116.32157,2
40.002967,116.321579,2
40.002592,116.3216,2
40.002263,116.321638,2
40.001926,116.321704,2
40.001622,116.321719,2
40.001228,116.321739,2
40.000822,116.321773,2
40.000515,116.321803,2
40.000167,116.321858,2
39.999847,116.321973,2
39.999713,116.32226,2
39.999682,116.322642,2
39.999665,116.323035,2
39.999686,116.323456,2
39.999706,116.323878,2
39.999744,116.324279,2
39.999749,116.324683,2
39.999831,116.325131,2
39.999863,116.325578,2
39.999874,116.325999,2
39.999871,116.326438,2
39.999934,116.326869,2
39.999961,116.327225,2
39.999975,116.327324,2
39.999975,116.327327,2
39.999972,116.327338,2
39.999972,116.327372,2
39.999973,116.327364,2
39.999979,116.327363,2
40.000038,116.327392,2
40.00004,116.327392,2
39.99999,116.327336,2
39.999986,116.327302,2
39.999987,116.327304,2
39.999998,116.327354,2
40.000094,116.327461,2
40.000345,116.327487,6
40.000357,116.327499,6
40.000398,116.327348,6
40.000382,116.326907,6
40.000372,116.326481,6
40.000351,116.325991,6
40.000273,116.3255,6
40.000127,116.325024,6
40.00025,116.32465,6
40.000212,116.324182,6
40.000321,116.323788,6
40.000276,116.323311,6
40.000415,116.32286,6
40.000441,116.322419,6
40.000486,116.322132,6
40.000473,116.321586,6
40.000516,116.321083,6
40.000632,116.32056,6
40.000584,116.319896,6
40.000558,116.319305,6
40.000649,116.318868,6
40.000934,116.318719,6
40.001221,116.318591,6
40.001662,116.318543,6
40.002149,116.318458,6
40.002624,116.318423,6
40.003072,116.318436,6
40.003506,116.318398,6
40.003967,116.318237,6
40.004288,116.31834,6
40.003605,116.318191,6
40.00366,116.318028,6
40.003693,116.318002,6
40.003716,116.318013,6
40.003799,116.318013,6
40.003976,116.317998,6
40.003995,116.317928,6
40.003979,116.31788,6
40.003962,116.31787,6
40.004262,116.317408,6
40.004012,116.317591,6
40.00405,116.317789,6
40.004067,116.317976,6
40.004121,116.317997,6
40.004119,116.317992,6
40.004117,116.317878,6
40.004143,116.317847,6
40.004122,116.317863,6
40.004101,116.317824,6
40.00303,116.318145,6
40.003211,116.317968,6
40.003046,116.317932,6
40.002823,116.317778,6
40.002531,116.317759,6
40.00217,116.31782,6
40.001814,116.317845,6
40.001438,116.317852,6
40.001059,116.317887,6
40.000775,116.317977,6
40.000403,116.318159,6
40.000037,116.318221,6
39.999752,116.318354,6
39.999647,116.318819,6
39.999675,116.319293,6
39.999741,116.3198,6
39.999714,116.320301,6
39.999752,116.32069,6
39.999793,116.321081,6
39.999784,116.321637,6
39.999713,116.322253,6
39.999741,116.322647,6
39.999761,116.323135,6
39.99979,116.32356,6
39.999804,116.324086,6
40.000002,116.324542,6
40.000062,116.325205,6
40.000018,116.325966,6
40.000029,116.326664,6
40.000015,116.327011,6
40.000073,116.327106,6
40.000071,116.327124,6
40.000065,116.327118,6
40.000066,116.327146,6
40.000064,116.327146,6
40.002402,116.326026,6
40.002372,116.325592,6
40.002541,116.325544,6
40.002781,116.325537,6
40.003035,116.3255,6
40.00339,116.325484,6
40.003488,116.325125,6
40.003562,116.324749,6
40.003517,116.324428,6
40.003659,116.324337,6
40.003997,116.324316,6
40.004483,116.324352,6
40.004884,116.324349,6
40.005198,116.324358,6
40.005618,116.324359,6
40.005955,116.324323,6
40.006365,116.32432,6
40.006579,116.324056,6
40.006795,116.323434,6
40.006836,116.322912,6
40.006815,116.322452,6
40.006786,116.322015,6
40.006719,116.321529,6
40.006755,116.321345,6
40.007087,116.321279,6
40.007368,116.321057,6
40.007475,116.320657,6
40.007308,116.320487,6
40.007287,116.320483,6
40.007217,116.320521,6
40.007105,116.320607,6
40.007017,116.320708,6
40.007199,116.320647,6
40.007277,116.320614,6
40.007392,116.32056,6
40.007557,116.320426,6
40.007648,116.32009,6
40.007754,116.319908,6
40.007837,116.319822,6
40.007854,116.319735,6
40.007786,116.319701,6
40.007778,116.319701,6
40.00778,116.319702,6
40.007758,116.319708,6
40.007733,116.319706,6
40.007567,116.319736,6
40.007562,116.31984,6
40.007349,116.319967,6
40.00734,116.320419,6
40.00739,116.320882,6
40.007214,116.321114,6
40.006868,116.32116,6
40.006516,116.321273,6
40.006135,116.321368,6
40.00576,116.321408,6
40.005334,116.321501,6
40.004946,116.321463,6
40.004605,116.321575,6
40.004324,116.321648,6
40.00404,116.321684,6
40.003863,116.321858,6
40.003811,116.322331,6
40.003667,116.322654,6
40.003719,116.323062,6
40.003722,116.323585,6
40.003632,116.323971,6
40.003337,116.32423,6
40.00306,116.32432,6
40.002637,116.3244,6
40.002635,116.325162,6
40.002573,116.325793,6
40.002547,116.326349,6
40.002108,116.326607,6
40.001737,116.326721,6
40.001511,116.326856,6
40.001274,116.326985,6
40.000847,116.327191,6
40.000406,116.327121,6
40.000033,116.327304,6
40.000053,116.327352,6
40.000049,116.32736,6
40.000019,116.327396,6
40.000001,116.327357,6
39.999987,116.327325,6
40.000212,116.327431,6
39.998524,116.32595,6
39.999266,116.326716,6
39.998965,116.326571,6
39.999392,116.326937,6
39.999142,116.326747,6
39.998748,116.326764,6
39.998363,116.326777,6
39.997991,116.3268,6
39.997551,116.326851,6
39.997155,116.326902,6
39.996727,116.326989,6
39.996336,116.326907,6
39.995963,116.326711,6
39.995588,116.326669,6
39.995239,116.326697,6
39.994921,116.326861,6
39.994644,116.326907,6
39.994447,116.326924,6
39.994371,116.326922,6
39.994224,116.326879,6
39.99422,116.326865,6
39.994217,116.326866,6
39.99419,116.326887,6
39.993997,116.326786,6
39.993775,116.326797,6
39.993651,116.326826,6
39.993897,116.326838,6
39.994213,116.327151,6
39.994551,116.327532,6
39.994865,116.327857,6
39.994974,116.328066,6
39.995039,116.328207,6
39.99515,116.328393,6
39.995226,116.328586,6
39.995255,116.328623,6
39.995265,116.32862,6
39.995268,116.328619,6
39.995145,116.328511,6
39.995094,116.328268,6
39.995077,116.328277,6
39.995086,116.328275,6
39.995103,116.328269,6
39.995103,116.328268,6
39.995209,116.328193,6
39.995337,116.328134,6
39.995349,116.32778,6
39.995382,116.327743,6
39.99539,116.327741,6
39.995392,116.327744,6
39.99539,116.327744,6
39.995396,116.327744,6
39.995391,116.327746,6
39.995387,116.327747,6
39.995371,116.327737,6
39.995374,116.327737,6
39.995349,116.327779,6
39.995333,116.327813,6
39.995304,116.327796,6
39.995303,116.327797,6
39.995304,116.327797,6
39.995305,116.327798,6
39.995341,116.327877,6
39.995349,116.327904,6
39.995409,116.327906,6
39.9955,116.327922,6
39.995558,116.328002,6
39.995603,116.32805,6
39.995517,116.328044,6
39.995512,116.328041,6
39.995507,116.328039,6
39.995497,116.328035,6
39.995494,116.32803,6
39.995496,116.32803,6
39.995471,116.328055,6
39.995472,116.328074,6
39.995443,116.328021,6
39.99542,116.328009,6
39.995414,116.328004,6
39.995409,116.327969,6
39.995381,116.327921,6
39.99533,116.327907,6
39.995327,116.327907,6
39.99527,116.327886,6
39.995267,116.32788,6
39.995268,116.32788,6
39.995268,116.327897,6
39.99526,116.327932,6
39.995255,116.327932,6
39.995272,116.327928,6
39.995273,116.327927,6
39.995302,116.32796,6
39.995316,116.327991,6
39.995303,116.327991,6
39.995346,116.327992,6
